,company,bbb_company_id,phone,user_rating_out_of_5,customer_review_1_date,customer_review_1,business_review_resposne_1_date,buisness_review_resposne_1
1800,Carvana LLC,1126-1000037076,8003334554,1,12/03/2021,Carvana sounds like a  great company but they are NOT able to get you the registration and plates! I have been waiting for more than 3 months for my registration and plates! They blame the third party but they never disclose who the third party is. I am getting ready to take them to small claims court to recover the payments I made for sales tax and registration fees. I see no other option!,no response,No response
1801,Carvana LLC,1126-1000037076,8003334554,1,12/03/2021,"DO NOT BUY. Bought a vehicle. The delivery date got pushed a couple days back. No big deal. I drove the car to work the next day and it stalled out in an intersection. I figured I did something wrong so I kept driving. On the way home from work the same day the car did it again. This time realizing the clutch was sticking to the floor. After Carvanas 150 pt inspection figured this wouldve been caught. Called customer service to swap the vehicle out. The earliest date I could get was a week later. So I said ok and parked the 1st vehicle since it was unsafe to drive. I paid for Ubers to and from work 20 miles one direction. The day before delivery I get a text saying the delivery will get pushed back another week. I called and the first customer service agent said he was putting in a priority logistics ticket and would call me back in 30 minutes with an update. I called customer service back an hour later with no resolution. This rep asked if I would be ok choosing a car that was more local to where I am located. So I switched cars. He told me delivery would happen next day and said that was a firm delivery date. Again I was happy with this resolution. An hour later I get a call from underwriting trying to schedule my delivery for another week out. I told them I couldnt do that and the car needed to be here asap. They offered me a check to try and make things right but ultimately I ended up having to settle for 4 days out from ordering what is now a 3rd vehicle. 3rd vehicle arrives. Before I can even start looking around the vehicle I notice the rear bumper is cracked and dented. I let the agent know that he needed to put notes in on that to get fixed because the damage was not reported on the ad and is almost bad enough to consider the car being in a wreck. I walk to the front of the vehicle and find more damage on the front bumper where someone has ran in to something and gashed the bumper. These gashes range from 4 up to ************************************************************************* fixed up. They were very quick in getting this damage sent in and getting me an email with a drop off location. The paint and body shop they want me to take it to is a maaco. Where they will paint your whole car for 500$. Anyone who has any respect knows to stay away from a maaco paint job. Even the reviews for the location they sent me mention overspray, drips, bad clear coat, terrible customer service etc. Now Ill be calling to figure out what other shop I can take the vehicle to to get fixed and again Ill be without a car waiting for repairs that I shouldnt even need. Today is the day after the 3rd vehicle arrived and I noticed my bank accounts didnt look right. So I check my account to find that Carvana went and charged me again for a down payment that they already have. Called customer service to get this resolved and waiting on a call back now. I had to tell the girl I spoke with to please call me back and update me because the other people I dealt with that said they would call back never did. All in all the cars that they offer have not been inspected. They dont get inspected visually before they get loaded on the truck on delivery day. **************** doesnt call back. They offer checks of 250 each to help smooth things over even though Ive been going on 2-3 weeks with nothing to drive. 250 doesnt cover small rental cars in my area or Ubers to and from work. This has been the absolute worst experience. And even now Im still going through it with them. I have no idea when Ill be refunded my down payment. And Ill probably be without a car for another week or 2 when I get the body damage fixed. My advice. Stick to traditional car buying. This has not been easy at all.",no response,No response
1802,Carvana LLC,1126-1000037076,8003334554,2,12/02/2021,"I purchased a vehicle through CARVANA in 09/21. The first attempt to purchase feel through when they repeatedly ""rescheduled"" the delivery. I then received another vehicle that immediately had issues. The driver side sun visor fell in my lap within 30minutes of driving away with the car. When I drove over 60mph, the entire steering column shook. Clearly the 90point inspection missed a few things. They were fairly good about the 7day return. My replacement car was 100 times better. Then came the registration. I mailed my *************** inspection paperwork using ***** envelope they provided in 09/21. I received countless emails and phone calls afterwards saying they need the paperwork. I confirmed with CARVANA and ***** that the paperwork was received in 09/21. Fast forward to 12/21 and they call me and say, oh wait, we don't have the paperwork. So now I have to go back and get the inspection again, send it and hope they don't lose it...again. Good luck if you decide to use them.",no response,No response
1803,Carvana LLC,1126-1000037076,8003334554,1,12/02/2021,"Do they even know what they are doing? I bought a car through Carvana back in March they told me things would be slow because of Covid which is understandable. I received the car the next day but still have not received the registration. I had issues with the car from the start but because they couldnt get it worked out my 100 day warranty expired. They decided to send me a temporary tag from a state other than the one I lived in and it compromised my insurance. Then the finance company called and said they wanted $3,000+ for me to keep a car I couldnt drive due to the temporary tags expiring, no insurance, and mechanical issues. I requested them come get it and they still havent over a month later and I have a hit to my credit. They are still trying to register it to me as well. They requested emissions testing which my county doesnt do and now they need proof of residency from me. We are coming up on 8 months, the air hasnt worked since I got it, the battery has been bad for two, and the temp tag is way expired.",no response,No response
1804,Carvana LLC,1126-1000037076,8003334554,2,12/01/2021,"It's one thing my car got damaged coming out of the vending machine, but the worse regisyration experience ever!!! My office is located within one block of the title bureau. No lines, no backedup files. But Carvana/Bridgecrest kept telling me, my state is backedup. No it isn't. I don't have my title and it took over a 9 months to get a plate in my own state. The interest rates were doubled! I had to refinance with my bank and they still haven't sent the title to my bank. If my bank doesn't get it, I am going to be turned over into a conversion loan and lose my low interest rate. This is riduclous!!!",no response,No response
1805,Carvana LLC,1126-1000037076,8003334554,1,12/01/2021,"I bought a 2015 mustang with the carvana, it has 7 days not counting in addition the delay in the approval because I am self employed, even though I was given approval first, the car delivery has already been rescheduled 3 times!I am paying rental car everyday and today I missed a flight because I had to reschedule because the car delivery was delayed once again.I really need my car, i already lost around 700 with my flight, hotel and car rentals all because of you guys.",no response,No response
1806,Carvana LLC,1126-1000037076,8003334554,1,12/01/2021,"Tried to purchase a car from Carvana living in a rural address. Completed all the paperwork and had an arrival time.  After a week of trying to work with Carvana on delivery they ultimately said they could not verify my address (even though we receive ****** *** etc.) so I would need to go to LA to pick up the car.  Not possible as its 10 hours away.  Would not have spent all this time working with them, had I known they werent going to help.",no response,No response
1807,Carvana LLC,1126-1000037076,8003334554,1,12/01/2021,"I attempted to purchase a vehicle from Carvana, I placed a deposit to hold a vehicle that was supposedly being inspected. After an 18 day inspection period, which I was told is what I had to wait, i contacted Carvana for three consecutive days and each time was told that the car wasn't ready to be ""uploaded"" to their site for sale and I could always purchase another vehicle if I was in a hurry to buy a new vehicle. None of the representatives I spoke with could offer any solution other than recommending I purchase another vehicle. This was two weeks ago and I am still waiting on my ****** to be refunded. I'm going to give it another week and then I will file a complaint with the state attorney generals office. To me, this is nothing more than a ""bait and switch"" operation. I will never, ever, give Carvana the opportunity to get my business again. My friend purchased a vehicle from them as well and when they delivered it, it was the wrong vehicle and they insisted it would be a better vehicle etc. He finally was able to make them produce the car he bought. What a sham of a company. Car vending machines too, how stupid!",no response,No response
1808,Carvana LLC,1126-1000037076,8003334554,1,12/01/2021,Purchased my vehicle in September 2021. Because of a Address issue I am still waiting for it to be registered.  I'm on my second temporary tag. I've called every week and cannot get any kind of estimate as to when it might be registered. I've received letters from the *** saying they are going to charge me penalties.,no response,No response
1809,Carvana LLC,1126-1000037076,8003334554,1,12/01/2021,"Worst company ever. My some put a deposit waited like 3 mos for car to be inspected got the car. Was driving and car just stops. Calls carvana, they say take it to a dealership and they will pay to have it fixed. Car has been at mechanics for over 2 months now they call and say they wont cover it because it is normal wear and tear. How much wear and tear can be done in 2 weeks. Worst company ever and I hope word get around how horrible they are",no response,No response
1810,Carvana LLC,1126-1000037076,8003334554,1,12/01/2021,"Horrible experience. I wish I could report them for fraud. First off, DO NOT RELY ON THEIR 150 POINT INSPECTION. I received a 2016 *** that I was super excited about. When the vehicle arrived, the tires were BALD and there were cosmetic issues that were supposed to be fixed but werent. Still hopeful, I accepted the car. I then took the car to my local *** and they found that there would need to be $6,000 worth of repairs that would need to be made for the vehicle to be SAFE to drive. $6,000 plus new tires would have cost me more than $7,000 grand. UNACCEPTABLE. When I called to cancel and return the vehicle, all I was given was a Sorry. On the day they were supposed to pick up the vehicle, no one showed. Turns out they had booked the appointment for me to return the car at the vending machinemore than 500 miles from my home. Not only were they unprofessional, their staff is clearly not trained on scheduling appointments accurately. And the amount of bureaucratic tape thats in place to talk to a knowledgeable executive rep is INSANE. DO NOT TRUST THESE PEOPLE. No wonder there are multiple state lawsuits against them.",no response,No response
1811,Carvana LLC,1126-1000037076,8003334554,1,12/01/2021,I have had 4 delays on my vehicle it is horrible this is the last time I will be buying a car from them .,no response,No response
1812,Carvana LLC,1126-1000037076,8003334554,1,12/01/2021,Worst car experience Ive ever had.  I am not sure with thousands of complains they are still rated an A-?  Makes no sense.,no response,No response
1813,Carvana LLC,1126-1000037076,8003334554,1,11/29/2021,"I started the buying process with Carvana and had a car delivered. The listing stated that it came with 2 keys which is what I was looking for. I priced that into my decision to pick that particular car.When the driver showed up he stated that he only had 1 key. I had him call his office and no one could find the 2nd key. Since I had a 7 day period to test drive the car I accepted delivery but started a complaint with Carvana to get the 2nd key.1st they told me that I'd have to start a claim with the warranty provider Silverrock. Once that was done I was told I had to contact one of the repair shops in the network. I live in Southern ********** and there are repair shops and tons of dealers out here. Basically it was 95% *** Boys listed. Anyway, they don't even do key fob replacement and programming.So I was told I was now allowed to contact a dealer to get the key but I had to tell the dealer to call a number and deal with a third party warranty. Now if you ever dealt with dealers and third party warranties you might appreciate the time consuming efforts here. I'm trying to schedule that, follow up with the dealer and do so before my time period runs out.Now, Carvana says they will cover the cost for the key fob but what they are not considering is the cost of my time and effort to do the leg work here and get this handled for something that was no fault of my own.If you use Carvana just be aware if anything goes wrong it will probably turn into a hassle. My issue was with something that wasn't even wrong with the car but trying to get Carvana to give me what was agreed to in the purchase.",no response,No response
1814,Carvana LLC,1126-1000037076,8003334554,1,11/29/2021,"I gave them the one star because the selling at Carvana is very good. Buying a vehicle from Carvana really is the worst. This company really makes conventional car dealers look great. I sold one vehicle last year and it worked out well. My second experience was trading a SUV to buy a smaller car. First car was ***** Cruze which condition was severely understated. It had a rear end rattle and the paint on the hood had so many stone chips it looked terrible. Neither condition was ever mentioned in the description. I sn it back and had a Cadillac CTS delivered. Again it has issues !! He sunroof retracting cover is broken and power door on drink holder is inop. Nobody thats breathing could miss this on an inspection. They claim they do a 150 point inspection and change the oil. Both of those policies from this company are fake news !! Neither one was done and car arrived dirty on the outside and they use some kind of cleaner that smears up all of the interior. In all my 45 years of buying, trading and selling cars Ive never had such a horrible experience. I will NEVER do business with them again. I am know in the 7 day decision period on this Cadillac CTS and not sure they will fix the two items needing repair. I simply do not trust this company whatsoever. They have great idea but have sadly ruined this business model so bad its impossible to buy a decent automobile or truck. If I was a new customer looking to buy I would avoid the ******************** company at all costs. The vehicles are not to be trusted. I would spend your money elsewhere and forget about this company!!!",no response,No response
1815,Carvana LLC,1126-1000037076,8003334554,1,11/29/2021,"I purchased a car from Carvana in September 2021 when I first ordered the car I set it up for delivery. My delivery date was supposed to be September 25, 2021. The day of my delivery I received a text message that said that the delivery has been delayed and that It was rescheduled for the 28th. So I called  Carvana to find out what was going on and was told that there was an issue with transportation and that they could not locate the car. So I said OK sounds a little sketchy but whatever I also had an issue with the date and that was because of my work schedule so they rescheduled it for the 29th. Once again the day of delivery I get a text message that says delivery has been delayed and was rescheduled for the first.  I once again call Carvana to find out whats going on and again they cannot find or locate the vehicle so they do a little digging and from what I was told they were experiencing issues with transportation and that was mainly because I guess they were using a third-party for their transportation and come to find out the car was not in **********, ******* as the website clearly ****** the cart should have been but was somewhere in Georgia. I said how is it that you cannor locate the vehicle? They could not answer that. So finally I get the car I test drive it and I was excited you know. While doing so I realized that the auto stop and start does not work but I didnt pay it any mind I was thinking OK well maybe Im not pressing on the break hard enough Im not sure Ill just give it some time and at this time I still had my seven days. So within those seven days Ive found that the auto stop and start did not work or at least it would only work when it wanted to but also that every time it did work it stopped fine but when I went to accelerate the car would do the sputter jerk like it was going to stall. I also found that my screen would go in and out like it would just completely shut down and then come back up OK so I called Silverock and Carvana and they decided OK well were going to file a claim and you can take it to some dealership within their network however the dealership was some hole in the wall repair center and when I called them they even told me hey you need to take it to capital Chevrolet because theyre gonna be able to work on the electrical problem and you should covered be under the manufacturer warranty  because the car has not made it to ****** miles yet.  its funny how they referred me to Chevrolet where I had been trying to go all along. So I talked to Carvana they decided they were going to send me a $200 check  that was just because of the delivery being delayed twice however, I was told that tgey could send it but it was  going to take up to a month before I would receive it because theyre not going to process it until after my seven days. I was like wow! Well the first time I took the car to ******* Chevrolet they said that they would go ahead and take a look at it however it would be the next day before they were able to actually do the diagnostic I said OK so I call capital Chevrolet the next day just to see where they were or if they had a chance to look at it. I get told that it would be about four days before they actually take a look at it so I said OK Im just went and picked up. Not to mention I had already talked with Silverock and Carvana about possibly getting a rental car because capital Chevrolet does not have loaner cars anymore they sold them due to the car shortage from the pandemic. Carvana would not do anything except direct me to Silverrock who then says they would only reimburse me and that would only reimburse me $40 a day up to $400 *** who has that type of money lying around for a rental car because according to your website the car should have been in top shape.  I definitely understand it is a used car however according to your website every test that the car has to go through before it is to be sold shows that the car had passed. So how is it when I get the car all of a sudden all of these issues start arising? As Im riding along now mind you I have not had the car for a full three months yet so far the auto stop and start does not work or works when it wants to,  my screen completely goes out and comes back up and now it changes colors it gets so bad that you can barely see the screen especially when Im on the interstate. The car shakes when I get up to about 50 miles an hour  and then thats because the speed limit out here is 70 mph on top of when I accelerate it doesnt go anywhere I can accelerate and it is  almost as if Im going 2 miles an hour.  The best way I can explain it is if youre riding a bike and peddling really fast but youre not going anywhere. Thats exactly whats happening with the car and the first time I had the car looked at by a mechanic he said all of my sensors needed to be replaced and there were some sensors that were not even there and should have been. So now here I am having to take my car back to capital Chevrolet because not only was I having all of those issues but my check engine light has come on and my traction control light has come on.   That is a issue for me because I have not  had the car for a whole three months yet so why is it that Im having all of these issues is but on your website it says that the car is in top shape for a used car and its certified. But every time I call Carvana or Silverock no one can help me well you are just going to have to take it to the dealer and let them look at it. You are approved for a one hour diagnostic and have all of these warranties so everything should be covered. As soon as I talk to Silver rock oh well you have to make sure that everything is covered because if not youre going to have to pay out-of-pocket (That is on top of the $50 deductible for this dealer not being in the network). why is it that I have to spend over $1000 on a rental and by the way none of this is made up I have proof I have pictures of my screen I have pictures of the check engine light I have the paper sitting right next to me now that shows that I paid over $1000 for this rental car and the funny thing about that is they tell me that if my car is not actively being worked on and is just sitting at the dealership for lets just say five days  those five days are not covered so basically they will not reimburse me for those five days that my car is at the dealership unless it is actively being worked on and what the dealership is telling me is that it is going to take at least a week or a week and a half before they even get a diagnostic  and once they do that diagnostic it still has to go to at least three or four different technicians because of all of the different issues that Im having with it but I am shelling out all of this money for a car that I just purchased! That is supposed to be in top shape for a used car and you cant do anything?! All I get is Im so sorry to hear that I definitely apologize. I dont need your apology what I need is my money back a new car or something because Im coming out of pocket I do not have the money lying around like that. This is not how you do business! So basically you sold me a lemon you lied on your website and you sold me a lemon. It gets even crazier! So three days ago two or three days ago I made my car payment for the 420 Ive received a message from Bridgecrest saying  thank you for your payment right after submitting my payment. Two days later I receive another message that says  your payment has been received however, they have not taken the 420 out of my account now that I have to go and get this car fixed I have dropped it off at the dealership already I have gone ahead and I have gotten the rental car theyve taken all of the money out of my account just for this rental car so now because Bridgecrest never took the funds from my account the payment is going to reverse so when I call them they say the only thing they can do is allow the payment to reverse  to which I then asked OK if it reverses doesnt that mean I have to pay a fee? oh yeah you have to pay the $15 fee and then call us back once it reverses so we can go ahead and set up an arrangement. So now I have to wait for the payment to reverse then Im gonna have to pay a extra $15 on top of the 420 I already have to pay  and then call back to make arrangements as if the payment was late when I already processed. Why send a message to say that the payment was received and you havent even taken the money from my account? thats not even the whole part. I speak to a rep from eto the people from enterprise Saturday who told me that  I could have the warranty company request a reservation on my behalf and that enterprise could change the rate based on that reservation. Why is the warranty company not informing people of this because I am pretty sure a lot of people do not know. So I call and they put in the reservation. I call enterprise this morning because the rep told me to wait until Monday as  I originally had the rental car for 10 days thats what I set the original reservation for. She said she could change the reservation until Monday once youve called your warranty company they should be able to send in the reservation once we get the reservation on Monday will go ahead and change it and if you need it for more days will can extend it. OK fine I call enterprise this morning because I had the confirmation number for the reservation that my warranty company has sent in for me the young man did not ask for my reservation number all he told me was we can go ahead and extend it so he extended it and I had to pay $638.65 on top of what I already paid on Saturday which was $464.38. I call silver rock and had the rep on the line to speak with the rep at enterprise so finally we got it straight and they got it down to $42 a day which was just a couple dollars less than what they already had which was like $48 a day what the rep from enterprise told me was they could not switch my reservation to the reservation that was sent from my warranty company because if that was the case I wouldve had to come in to cancel my reservation and redo the reservation  so they could switch it to what was sent from the warranty company but they would have to refund me all of my money and then Ill have to pay again to get the rental car now mind you its not going to immediately go back to my card so how long will it take for the money to be put back onto my card in order for me to make the payment for the car because once again who has money laying around like that? Ay! Im getting a heading just reading what I typed here.  Im sorry Im not rich I work hard for my money and I have a lot of bills to pay but heres the kicker I mean if the car was as your website said I wouldnt have to go through any of this I wouldnt have to pay out-of-pocket for anything at least not now I didnt think I was going to have to pay to get my car repaired within the first 2 1/2 months of purchasing it normally it takes years before your car starts to break down. However, she goes well let me check something because I asked her if we do that with the refund will I need to bring the car back or do I keep the car? How does that work? She says that I should be able to keep the car once the money is put back onto your card then I come back in so we can redo the reservation. OK fine she goes hold on let me check some information. She puts us on hold for about five minutes and then she comes back well unfortunately if we do the refund you would have to bring the car back until the money is put back onto your card and then we can redo the reservation and you can get the ent Al back. OK well right now this is my only mode of  transportation at least until I get my car back so what am I going to do? She then tells me she has changed my rate from my reservation to the rate  of the reservation that Silverock sent through so now I have whopping credit of $25 and some change. YAY!! (Not) I just shelled out over $1000 for a rental car I should not have had to pay for. So please please please learn from my experience do not purchase a car from Carvana it is more of a hassle than its worth.",no response,No response
1816,Carvana LLC,1126-1000037076,8003334554,1,11/29/2021,They sent my ******************** to the wrong address. I provided them with the correct address numerous times before them sending the information. They refuse to fix their mistakes. It's been almost 5mos without the information from them. They issued 2 temporary tags.,no response,No response
1817,Carvana LLC,1126-1000037076,8003334554,1,11/27/2021,"Unprofessional  and dont care about their customers. Deal fell through for a second time. I am in the military and move quite a bit. I have been trying to trade in my vehicle for a newer one. Unfortunately I have another family members name in the car I am trading in. The first time, I received a power of attorney so I could sign for them. Carvana told me it was against their policy to do this because their hq is in Arizona and I was in **********, I offered to get an Arizona POA and they declined. So I decided to wait to Thanksgiving liberty period and drive the trade in car to Utah, where my family member lives. I explained this to them and the need for the car to be delivered on the day they said it would prior to completing the order. Everything was set and two days before delivery I get a text that they had unilaterally pushed out the delivery date by a week. I called and let them know that wouldnt work, as I had previously explained prior to finishing my order, I had driven 12 hours to Utah to switch out the vehicle and I have to be back in ********** before the new delivery date. They confirmed the car was in ********* (5 hours away), but said it would take over a week for the car to make it to the delivery location. I asked they keep their word and to deliver it in the confirmed initial delivery date. I was told to call again on the delivery date to see if they could deliver it sooner. I suggested they should be the ones to call me instead of having me call them. They said they didnt have that ability (which is weird since they had called me numerous times throughout the process). Their unprofessionalism cost me an additional ***** miles on the vehicle I am trying to trade in (driving back and forth from **********) which they admitted would lower its trade in value with them. Unfortunate that a company this big doesnt care enough about its customers to keep its word of a material term of the contract (delivery day) and couldnt figure out how to drive a car 5 hours in 3 days.",no response,No response
1818,Carvana LLC,1126-1000037076,8003334554,1,11/27/2021,"Bought 2 cars from Carvana first one showed up whit few extra problems one of them the delivery woman noticed and noted something wrong whit the bumper cause she is not a repair  technician and she assured us the Carvana will take care of the problem and everything was relatively easy so we decided to get a second car this one also showed up but it was a lot more problems then the first one like no service was done before car was delivered and as delivery person noted road rash on front driver fender and hood silver rock agreed to do the bare minimum on the car service and now we are running out of time to try to get the car to a body shop to fix the rest of the problems also its not repair shops around my the works whit Carvana or silver rock so as silver rock told me to go to an out of network shop and try to get this fixed I have a feeling Im going to be stock whit this problem the same way Carvana and silver rock denied to fix the problem whit my first car because it wasnt the bumper but the headlight the have to be replaced and silver rock told me the that is now my problem so after expending $60,000 plus dollars now Im going to have to spend another $700 or $800 hundred more replacing that headlight so do your research first Carvana and their system doesnt work save your self money time and a lot of headaches and just go whit your local car dealership",no response,No response
1819,Carvana LLC,1126-1000037076,8003334554,1,11/26/2021,"If I could give them no stars I would. I had an accident on October 26th, and have been without a car since then. I had received a rental through my insurance company at a reduced rate and returned the car following the start of a purchase being started November 12th. I was promised my car for the 17th, and on the morning of the day it was supposed to be delivered I received a notice that my car had been delayed 10 days. When I called to figure out what had happened I was told that there were reports of my car in two different states, and they weren't sure where it was or what had happened. 8 hours later I received a follow-up call to inform me that the facility that held my car (which was determined to be in ********** rather than the original thought of ***********) had a broken truck. The delay in the car was told to me to be primarily due to Thanksgiving, which I can understand. 9 days later, the morning before my car was supposed to be delivered on the SECOND scheduled time, I was again informed my car was delayed. It was now in my state two hours away but would take 10 additional days to get to me. When I asked what had happened, I was given a vague description of ""logistical complications"" and when pressed further it was elaborated to be paperwork. I asked what specifically had happened since I had been told my car would be delivered to the holding facility at the same time it was received, and yet would take another 10 days than expected to complete because ""there are a lot of cars"" despite my original call telling me that my car was now marked for priority. I am now expected to wait until December 7th, and am currently waiting for a call back from a ""leadership team"".I drive for a living and have had my hours reduced significantly since I HAVE NOT HAD ACCESS TO A CAR due to this insane situation. In order to make amends, they could either give me $750 back or I could begin the purchase of a new car entirely that would somehow be delivered a minimum of four days sooner than the car purchase that has been in process for 14 days now. I am disgusted with the treatment of my time and my money as well as the ridiculousness they have put me through. Prior to my experience, I had heard wonderful things about Carvana. Rest assured, I plan on telling everyone I can that it is NOT WORTH IT. Spend your money elsewhere and forget this place.",no response,No response
1820,Carvana LLC,1126-1000037076,8003334554,1,11/26/2021,"STAY AWAY - this 2014 land rover LR2(*****************) that I excitedly bought with 50% down payment(10k) I got it inspected same day, it has numerous issues that were never disclosed totalling over $7k(sagging headliner, water in engine bay, coolant leak, oil leak, cracked belt, etc.)they refused to help me or compensate me for this mess, their 150 point inspection is an obvious lie. They told me to go through silverrock, meanwhile the certified dealer they said I should go through said that silverrock commonly lies and try to put the expenses on the user saying stuff is ""not covered"". I obviously returned the vehicle on the 22nd, I paid 10k electronically and expected that payment back the same way, they told me it will be electronically sent back within the next 24 hours. Fast forward 3 BUSINESS DAYS. I call them asking where is my money, they tell me that it was sent VIA CHECK AND WILL BE HERE TODAY 11/26... ON BLACK FRIDAY??!! They never sent an email or ANYTHING to tell me it will be via check this late, I had to call them today to find out where the heck my money is. They are a bunch of scammers, my guess is they already cashed my money so that's why they have to send it via check. I guarantee it's probably back on the market asap to try to scam trusting customers. And Carvana don't reply to this with your BS warranty, even your own certified shops have said its lies. It shouldn't have been put on the lot.",no response,No response
1821,Carvana LLC,1126-1000037076,8003334554,1,11/26/2021,"Trash. First, I created an account and searched for a vehicle. Ultimately I found the car I wanted at a local dealership. I then attempted to delete my account/data from Carvana and was told they can only delete CA accounts. That is INSANE. In today's fraudulent world, I am very careful with my data, and I would have NEVER EVER created an account knowing I was losing control of my privacy and being put at risk for breach. In the meantime, before I knew this, I recommended my brother use their service for the convenience and inventory access. He received a car with 4 worn tires, one with dry rot, that would not pass state inspection. Carvana refused to take responsibility for any of this because it fell within ""Carvana standards"" - what standards don't align with state laws? Not to mention the dry rotted tire was a safety hazard. If we had purchased from a dealership we would have never been in a situation where we had to put $800+ into a car we owned for <24 hours. Never again.",no response,No response
1822,Carvana LLC,1126-1000037076,8003334554,1,11/24/2021,"License plates have not shown up well over the 45 day limit. Can no longer drive my car until they show up. I still have to continue paying for insurance and the vehicle. Had to pay for almost 3 weeks of insurance before they even were able to get me the car as well. Their advice when asked what to do or what they'd be able to do to accommodate me was to take an Uber or ask a family member to drive me around until they show up. They would not be helping me and were not willing to compensate me. Thanks to ***** for attempting to help but if you're in a pickle or need a smooth experience THIS IS NOT IT! RUN don't walk away. I didn't pay all this money to be told to take an Uber. Also, good luck getting any sort of help after you sign the contract. The warranty service is great though, but that's through a third party. I've had my delivery date rescheduled many times, was told the vehicle was good to go and ready for my delivery date of Monday the 6th, got a text later saying it wouldn't be ready and could we possibly reschedule for the next day Tuesday the 7th. Something about a windshield wiper needing to be fixed. I said no problem we can reschedule. Got a text the following day asking if we could reschedule for thursday the 8th or could I pick it up myself. I asked why it would be so long to replace a windshield wiper and I declined to pick it up myself. A completely different sales rep showed up to deliver after the first rescheduling they told me they wouldn't be able to leave the car because it hadn't passed inspection. SO WHY BRING IT AND WASTE BOTH OUR TIME. Also, the website says you get a full tank of gas. The sales rep told me that it only had to be up to 3/4 full when I asked why the tank wasn't completely full, but I may have missed that in the fine print I guess, idk. There was also a weird noise with the ac so I was given the option to have them fix it or file a claim later. So I rescheduled again. Was asked multiple times if I could pick it up (mind you there's still a mandatory fee) I said no at first because I didn't want to have to pay the delivery fee AND pick it up myself to have to drive about an hour home. Rescheduled. Then a storm comes so I'm not upset that we had to reschedule again. The next issue is miscommunication. My sales rep called and said the ac issue had been fixed and that it just need to be cleaned and then asked me if I would be able to pick up the car and gave me two times to choose from. I was excited and asked if it was for sure. She said yes, flashforward to the end of the day and i get a call saying it's still not ready. So I call Carvanas help desk to ask if I could get more information about what is going on with the vehicle because I obviously don't want anything that has major issues. Was told by the representative that the car was having some sort of issues with cooling and it wouldnt be ready or even picked up until the day of delivery. Fine, but WHY WASTE MY TIME telling me the car is there and ready when it isn't.Pros: Easy to navigate, decent financing options, variety of vehicles, a pretty good chatbot, friendly reps and sales people, 7 day return, 100 day coverage for some parts, and a full tank of gas (not actually full, just at least 3/4 full apparently).Cons: constant miscommunication, no direct answers to questions for the most part, unclear and misleading information on what is and isn't included.",no response,No response
1823,Carvana LLC,1126-1000037076,8003334554,1,11/24/2021,"Ive got a car off lease that I wanted to sell. Entered details into Carvana application, got very high and unrealistic price quote. Why unrealistic? There is very similar car as mine offered for less than theyve offered me! Well, ok, I have called and asked whether they are willing to accept the title signed by the lien holder, they said yes. Uploaded title scan and got very different response that I need to have clean title I my name. Went to local used car dealer, weve worked out a price deal and they had no issues with my paperwork. Local businesses 1, Carvana 0. Someone gets nice and clean car for Thanksgiving hopefully :) Thanks, local businesses!",no response,No response
1824,Carvana LLC,1126-1000037076,8003334554,1,11/23/2021,"Carvana is the worst!!! If I could give them less than 1 star I would. At first when I submitted an application online the process was simple. I chose a Jeep Cherokee and when I was anticipating to receive that car, the day before the delivery I received an alert from Carvana that are going to have to delay my delivery for 2 weeks out. I called the customer support line and they stated the vehicle had an engine and muffler issue. (Thought Carvana pre-screened the vehicles doing a 150 point inspection). I canceled my order and the issued me a $500 credit to go towards another vehicle after I asked if they could provide me a credit for the inconvenience. The second time I re-ordered a similar jeep Cherokee, on the day of delivery (30 min before the driver called and said they are on their way) all of sudden a check engine light came on. I cancelled again. I complained and received a $250 credit in addition to the credit that they gave. The last and final time I decided to order a ****** Rogue.The day before my car was supposed to be delivered I received an alert that stated they will have to push my delivery 2 weeks out. At this point I am DONE with purchasing a vehicle through Carvana. BEWARE!",no response,No response
1825,Carvana LLC,1126-1000037076,8003334554,1,11/23/2021,"If I could give 0 stars I would.Sold a car with pre-existing damage that was not disclosed and now not covering the damage. Phone calls back and forth saying it would be covered and now wont be covered, right before a holiday.Absolute trash, dont buy from them. Worst car purchase experience Ive ever had.",no response,No response
1826,Carvana LLC,1126-1000037076,8003334554,1,11/23/2021,"Nightmare from h***  The purchase was relatively hassle free even though the car was a week late to arrive.  The registration was a nightmare I wouldnt wish on my worst enemy.  They had the wrong mileage on the purchase agreement apparently and had to do what they told me was a rebuild.  I asked what is a rebuild?  And the guy wouldnt answer for ******************************************************* something.And I havent changed anything.tried to make it seem like it was a problem on my end but ultimately admitted they made this mistake.  Asked us to ***** them documents from the dmv 3 times so far and told me the rebuild will take 3 or more months.  Meanwhile the temporary plates will expire and they will not do anything about it.  I cant legally drive the car I purchased.  I even asked if I could pay the financing in total, collect the title and do the registration myself and they said no.  Now I have to hire an attorney.",no response,No response
1827,Carvana LLC,1126-1000037076,8003334554,1,11/23/2021,I wish they had an option for 0 stars. Carvana is the WORST and I would rather deal with a pestering in person car salesman. I bought a car from Carvanathey screwed up my delivery. My daughter just bought a car thru themthey have no selcrewed with her delivery date twice. Their customer service is a joke and nobody can give you any answers!! Save yourself the frustration and avoid Carvana!,no response,No response
